Année du Baccalauréat;Enseignements de spécialité;Formation;Nombre de candidats bacheliers ayant confirmé au moins un vœu;Nombre de candidats bacheliers ayant reçu au moins une proposition d'admission;Nombre de candidats bacheliers ayant accepté une proposition d'admission
2024;Sciences de la vie et de la Terre Spécialité,Sciences de l'ingénieur et sciences physiques;CPGE S;9;1.0;1
2024;Art,Biologie/Ecologie;Licence Sciences de l information et de la communication;0;0.0;0
2024;Biologie/Ecologie,Langues, littératures et cultures étrangères et régionales;BTS Service;0;0.0;0
2024;Biologie/Ecologie,Langues, littératures et cultures étrangères et régionales;Licence Langues et littératures étrangères;2;2.0;0
2024;Biologie/Ecologie,Mathématiques Spécialité;Licence Sciences et technologies industrielles;12;3.0;2
2024;Biologie/Ecologie,Mathématiques Spécialité;Licence Sciences politiques;5;1.0;0
2024;Art,Histoire-Géographie, Géopolitique et Sciences politiques;Formations des écoles nationales vétérinaires;1;0.0;0
2024;Art,Histoire-Géographie, Géopolitique et Sciences politiques;Licence LEA;209;164.0;42
2024;Art,Humanités, Littérature et Philosophie;Licence Langues et littératures étrangères;463;371.0;93
2024;Art,Humanités, Littérature et Philosophie;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2024;Art,Langues, littératures et cultures étrangères et régionales;Formations d'ART;2645;768.0;478
2024;Art,Mathématiques Spécialité;CPGE ECG;44;24.0;4
2024;Art,Mathématiques Spécialité;DEUST;27;9.0;3
2024;Art,Physique-Chimie Spécialité;BUT Service;35;10.0;3
2024;Art,Physique-Chimie Spécialité;CPGE L;14;11.0;3
2024;Art,Physique-Chimie Spécialité;Formations des écoles nationales vétérinaires;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Humanités, Littérature et Philosophie;Licence Pluri Sciences;3;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Sciences Economiques et Sociales Spécialité;CPGE ECG;2;2.0;1
2024;Littérature et langues et cultures de l'Antiquité,Sciences Economiques et Sociales Spécialité;CUPGE;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Sciences Economiques et Sociales Spécialité;DEUST;2;1.0;1
2024;Littérature et langues et cultures de l'Antiquité,Sciences Economiques et Sociales Spécialité;Licence Sciences de l information et de la communication;1;1.0;0
2024;Littérature et langues et cultures de l'Antiquité,Éducation physique, pratiques et culture sportives;DEUST;0;0.0;0
2024;Mathématiques Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Mécanique, Génie mécanique, Ingénierie mécanique;11;6.0;2
2024;Mathématiques Spécialité,Humanités, Littérature et Philosophie;BTS Agricole;14;8.0;5
2024;Mathématiques Spécialité,Humanités, Littérature et Philosophie;DEUST;9;5.0;2
2024;Mathématiques Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Sciences politiques;132;40.0;8
2024;Mathématiques Spécialité,Numérique et Sciences Informatiques;Licence AES;206;110.0;14
2024;Mathématiques Spécialité,Sciences Economiques et Sociales Spécialité;BUT Production;2582;955.0;339
2024;Mathématiques Spécialité,Sciences Economiques et Sociales Spécialité;Licence Pluri Sciences économiques - Gestion;20750;15811.0;3561
2024;Numérique et Sciences Informatiques,Humanités, Littérature et Philosophie;BUT Service;10;3.0;1
2024;Numérique et Sciences Informatiques,Langues, littératures et cultures étrangères et régionales;Licence AES;36;23.0;10
2024;Numérique et Sciences Informatiques,Éducation physique, pratiques et culture sportives;Licence Physique;0;0.0;0
2024;Physique-Chimie Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;BTS Agricole;15;9.0;4
2024;Physique-Chimie Spécialité,Numérique et Sciences Informatiques;Licence Sciences du langage - Linguistique;5;3.0;1
2024;Physique-Chimie Spécialité,Sciences Economiques et Sociales Spécialité;Licence Sciences politiques;14;2.0;0
2024;Physique-Chimie Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;1;0.0;0
2024;Physique-Chimie Spécialité,Sciences de la vie et de la Terre Spécialité;Licence L.AS;34563;19165.0;6443
2024;Physique-Chimie Spécialité,Éducation physique, pratiques et culture sportives;Licence Langues et littératures étrangères;3;1.0;0
2024;Physique-Chimie Spécialité,Éducation physique, pratiques et culture sportives;Licence Physique;11;5.0;0
2024;Sciences Economiques et Sociales Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Informatique;263;68.0;15
2024;Sciences Economiques et Sociales Spécialité,Humanités, Littérature et Philosophie;DEUST;118;51.0;16
2024;Sciences Economiques et Sociales Spécialité,Humanités, Littérature et Philosophie;Sciences po;274;25.0;19
2024;Sciences Economiques et Sociales Spécialité,Langues, littératures et cultures étrangères et régionales;Ecoles d'ingénieurs;128;33.0;11
2024;Sciences Economiques et Sociales Spécialité,Langues, littératures et cultures étrangères et régionales;PASS;349;68.0;22
2024;Sciences Economiques et Sociales Spécialité,Sciences de l'ingénieur et sciences physiques;Sciences po;0;0.0;0
2024;Sciences Economiques et Sociales Spécialité,Éducation physique, pratiques et culture sportives;Licence Sciences de l univers, de la terre, de l espace;1;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Humanités, Littérature et Philosophie;Licence Histoire;0;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Numérique et Sciences Informatiques;D.E  social;1;1.0;1
2024;Sciences de l'ingénieur et sciences physiques,Numérique et Sciences Informatiques;Ensemble des bacheliers;305;270.0;232
2024;Sciences de l'ingénieur et sciences physiques,Éducation physique, pratiques et culture sportives;Licence Sciences et technologies industrielles;0;0.0;0
2024;Sciences de la vie et de la Terre Spécialité,Langues, littératures et cultures étrangères et régionales;Ensemble des bacheliers;4748;4342.0;3763
2024;Sciences de la vie et de la Terre Spécialité,Langues, littératures et cultures étrangères et régionales;Formations d'ART;268;54.0;24
2024;Sciences de la vie et de la Terre Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Archéologie, Ethno, Préhistoire, Anthropologie;45;33.0;5
2024;Sciences de la vie et de la Terre Spécialité,Langues, littératures et cultures étrangères et régionales;Licence STAPS;1069;592.0;369
2024;Sciences de la vie et de la Terre Spécialité,Numérique et Sciences Informatiques;Licence Physique;20;2.0;0
2024;Sciences de la vie et de la Terre Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Langues et littératures étrangères;6;6.0;2
2024;Sciences de la vie et de la Terre Spécialité,Éducation physique, pratiques et culture sportives;Licence Archéologie, Ethno, Préhistoire, Anthropologie;2;1.0;0
2024;Sciences de la vie et de la Terre Spécialité,Éducation physique, pratiques et culture sportives;Licence Psychlogie, Sciences cognitives;194;80.0;12
2024;Art,Biologie/Ecologie;DCG;0;0.0;0
2024;Art,Biologie/Ecologie;Licence Formation générale aux métiers de l ingénieur;0;0.0;0
2024;Art,Biologie/Ecologie;Licence Mécanique, Génie mécanique, Ingénierie mécanique;0;0.0;0
2024;Art,Biologie/Ecologie;Licence Sciences juridiques;0;0.0;0
2024;Art,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Sciences religieuses;4;4.0;1
2024;Art,Humanités, Littérature et Philosophie;BUT Production;79;23.0;10
2024;Art,Humanités, Littérature et Philosophie;Licence Sciences du langage - Linguistique;154;100.0;24
2024;Art,Humanités, Littérature et Philosophie;Licence Sciences juridiques;469;281.0;124
2024;Art,Langues, littératures et cultures étrangères et régionales;Licence Sciences et technologies industrielles;35;10.0;5
2024;Art,Numérique et Sciences Informatiques;Licence Physique;5;0.0;0
2024;Art,Numérique et Sciences Informatiques;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;4;1.0;0
2024;Art,Numérique et Sciences Informatiques;Licence Sciences et technologies industrielles;12;4.0;0
2024;Art,Numérique et Sciences Informatiques;Licence Sciences juridiques;27;9.0;3
2024;Art,Physique-Chimie Spécialité;Licence Sciences politiques;0;0.0;0
2024;Art,Sciences Economiques et Sociales Spécialité;D.E  social;66;26.0;19
2024;Art,Sciences Economiques et Sociales Spécialité;Licence Pluri Droit - Sciences éco - AES;4;0.0;0
2024;Art,Sciences Economiques et Sociales Spécialité;Licence Sciences et technologies industrielles;16;6.0;1
2024;Art,Sciences Economiques et Sociales Spécialité;Licence Sciences juridiques;517;320.0;158
2024;Art,Sciences Economiques et Sociales Spécialité;Licence Sciences religieuses;2;2.0;0
2024;Art,Sciences de l'ingénieur et sciences physiques;Licence Archéologie, Ethno, Préhistoire, Anthropologie;0;0.0;0
2024;Art,Sciences de l'ingénieur et sciences physiques;Licence Mathématiques;2;1.0;0
2024;Art,Sciences de la vie et de la Terre Spécialité;Licence Sociologie, Démographie;54;38.0;13
2024;Art,Éducation physique, pratiques et culture sportives;Formations d'ART;8;2.0;1
2024;Art,Éducation physique, pratiques et culture sportives;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;1;0.0;0
2024;Biologie/Ecologie,Histoire-Géographie, Géopolitique et Sciences politiques;Formations des écoles nationales vétérinaires;0;0.0;0
2024;Biologie/Ecologie,Histoire-Géographie, Géopolitique et Sciences politiques;Licence LEA;0;0.0;0
2024;Biologie/Ecologie,Humanités, Littérature et Philosophie;Licence Sociologie, Démographie;1;1.0;0
2024;Biologie/Ecologie,Langues, littératures et cultures étrangères et régionales;CPGE S;0;0.0;0
2024;Biologie/Ecologie,Langues, littératures et cultures étrangères et régionales;Licence Informatique;0;0.0;0
2024;Biologie/Ecologie,Langues, littératures et cultures étrangères et régionales;Licence Sociologie, Démographie;0;0.0;0
2024;Biologie/Ecologie,Mathématiques Spécialité;CPGE ECG;6;3.0;1
2024;Biologie/Ecologie,Mathématiques Spécialité;Formations d'ART;16;2.0;2
2024;Biologie/Ecologie,Mathématiques Spécialité;Licence LEA;11;9.0;3
2024;Biologie/Ecologie,Mathématiques Spécialité;Licence Philosophie, Epistémologie;3;3.0;3
2024;Biologie/Ecologie,Mathématiques Spécialité;Licence STAPS;135;88.0;61
2024;Biologie/Ecologie,Mathématiques Spécialité;Licence Sciences économiques;9;4.0;0
2024;Biologie/Ecologie,Numérique et Sciences Informatiques;Licence Histoire;0;0.0;0
2024;Biologie/Ecologie,Numérique et Sciences Informatiques;Licence Sociologie, Démographie;0;0.0;0
2024;Biologie/Ecologie,Physique-Chimie Spécialité;Licence Arts;20;14.0;3
2024;Biologie/Ecologie,Physique-Chimie Spécialité;Licence Informatique;56;4.0;1
2024;Biologie/Ecologie,Physique-Chimie Spécialité;Licence Langues et littératures étrangères;30;28.0;5
2024;Biologie/Ecologie,Physique-Chimie Spécialité;Licence Philosophie, Epistémologie;10;6.0;1
2024;Biologie/Ecologie,Physique-Chimie Spécialité;PASS;247;130.0;74
2024;Biologie/Ecologie,Sciences Economiques et Sociales Spécialité;BUT Service;10;4.0;0
2024;Biologie/Ecologie,Sciences Economiques et Sociales Spécialité;Ensemble des bacheliers;38;35.0;28
2024;Biologie/Ecologie,Sciences Economiques et Sociales Spécialité;Formations d'ART;0;0.0;0
2024;Biologie/Ecologie,Éducation physique, pratiques et culture sportives;Licence Chimie;0;0.0;0
2024;Biologie/Ecologie,Éducation physique, pratiques et culture sportives;Licence Pluri Lettres - Langues - Sciences humaines;0;0.0;0
2024;Biologie/Ecologie,Éducation physique, pratiques et culture sportives;Licence Sciences de l information et de la communication;3;3.0;0
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Humanités, Littérature et Philosophie;Licence Sciences de la vie, biologie, santé;80;16.0;7
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Langues, littératures et cultures étrangères et régionales;Licence Pluri Droit - Sciences éco - AES;43;0.0;0
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Numérique et Sciences Informatiques;CPGE S;4;0.0;0
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Éducation physique, pratiques et culture sportives;BTS Agricole;15;9.0;2
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Éducation physique, pratiques et culture sportives;Licence Histoire;129;104.0;24
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Éducation physique, pratiques et culture sportives;Licence Psychlogie, Sciences cognitives;23;8.0;0
2024;Humanités, Littérature et Philosophie,Langues, littératures et cultures étrangères et régionales;BUT Service;1191;327.0;148
2024;Humanités, Littérature et Philosophie,Langues, littératures et cultures étrangères et régionales;Licence LEA;2920;2467.0;835
2024;Humanités, Littérature et Philosophie,Langues, littératures et cultures étrangères et régionales;Licence Sciences économiques;39;11.0;0
2024;Humanités, Littérature et Philosophie,Éducation physique, pratiques et culture sportives;D.E sanitaire;4;1.0;1
2024;Humanités, Littérature et Philosophie,Éducation physique, pratiques et culture sportives;Licence Sociologie, Démographie;6;2.0;1
2024;Langues, littératures et cultures étrangères et régionales,Éducation physique, pratiques et culture sportives;Licence Pluri Lettres - Sciences du langage - Arts;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Art;Licence Philosophie, Epistémologie;2;1.0;0
2024;Littérature et langues et cultures de l'Antiquité,Histoire-Géographie, Géopolitique et Sciences politiques;Formations d'ART;1;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Humanités, Littérature et Philosophie;Formations des écoles nationales vétérinaires;1;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Mathématiques Spécialité;Licence Génie civil;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Mathématiques Spécialité;Licence Sciences politiques;1;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Numérique et Sciences Informatiques;Ecoles d'ingénieurs;0;0.0;0
2024;Mathématiques Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Pluri Sciences économiques - Gestion;1490;948.0;116
2024;Mathématiques Spécialité,Humanités, Littérature et Philosophie;BUT Service;137;45.0;21
2024;Mathématiques Spécialité,Numérique et Sciences Informatiques;Licence Histoire;247;184.0;38
