cpge_type,panier_name,school_name,city,department,taux_integration_pct,moyenne_bac,moyenne_multi_ans_pct,rang_multi_ans,parcoursup
PC,Polytechnique + ENS,Sainte-Marie,Antony,92,0,16.2,0.7,37e/109,oui
PC,Polytechnique + ENS,Schweitzer,Le Raincy,93,0,15.1,0,51e/109,oui
PC,Polytechnique + ENS,Théophile-Gautier,Tarbes,65,0,13.5,0,51e/109,oui
PC,Polytechnique + ENS,Turgot,Paris,75,0,15,0,51e/109,oui
PC,Polytechnique + ENS,Vernet,Valence,26,0,15,,,oui
PC,Polytechnique + ENS,Victor-Hugo,Besançon,25,0,15.3,0,51e/109,oui
PC,Polytechnique + ENS,Victor-Hugo,Caen,14,0,15,0.6,40e/109,oui
PC,Polytechnique + ENS,Assomption,Rennes,35,,14.8,0,51e/109,oui
PC,Polytechnique + ENS,Baimbridge,Pointe-à-Pitre,971,,14,0,51e/109,oui
PSI,Arts et Métiers,Fénelon-Ste-Marie,Paris,75,23.1,16,15.2,2e/134,oui
PSI,Arts et Métiers,Jeanne-d'Albret,St-Germain-en-Laye,78,20.5,15.6,10.6,10e/134,oui
PSI,Arts et Métiers,Wallon,Valenciennes,59,20,16.9,15.3,1e/134,oui
PSI,Arts et Métiers,Saint-Stanislas,Nantes,44,17.8,15.9,8,24e/134,oui
PSI,Arts et Métiers,Joffre,Montpellier,34,17.4,17.1,13.4,5e/134,oui
PSI,Arts et Métiers,Faidherbe,Lille,59,15.6,17.5,13.3,6e/134,oui
PSI,Arts et Métiers,Michelet,Vanves,92,0,16.9,14.9,3e/134,oui
PSI,Arts et Métiers,Corneille,Rouen,76,14,16.8,12.7,7e/134,oui
PSI,Arts et Métiers,Louis-Pasteur,Neuilly-sur-Seine,92,2.8,17.1,13.8,4e/134,oui
PSI,Arts et Métiers,Sainte-Marie,Antony,92,15.4,16.2,11.4,9e/134,oui
PSI,Arts et Métiers,Carnot,Dijon,21,11.1,16,8.5,18e/134,oui
PSI,Arts et Métiers,François-Arago,Perpignan,66,10.9,15,6.1,34e/134,oui
PSI,Arts et Métiers,Cézanne,Aix-en-Provence,13,10.6,16.4,8.4,20e/134,oui
PSI,Arts et Métiers,Marcelin-Berthelot,St-Maur-des-Fossés,94,0,16.8,8.2,22e/134,oui
PSI,Arts et Métiers,Jean-Baptiste-Say,Paris,75,9.8,16.5,11.9,8e/134,oui
PSI,Arts et Métiers,Stanislas,Paris,75,9.7,17.6,6.7,31e/134,oui
PSI,Arts et Métiers,Buffon,Paris,75,9.1,16,8.3,21e/134,oui
PSI,Arts et Métiers,Stanislas,Cannes,06,8.6,16,7.9,25e/134,oui
PSI,Arts et Métiers,Blaise-Pascal,Orsay,91,13.3,17.3,9.6,14e/134,oui
PSI,Arts et Métiers,Chaptal,Paris,75,8.4,16.4,8.5,18e/134,oui
PSI,Arts et Métiers,Camille-Guérin,Poitiers,86,4.3,15.4,4.2,45e/134,oui
PSI,Arts et Métiers,Masséna,Nice,06,8.3,17.1,8.9,16e/134,oui
PSI,Arts et Métiers,Albert-Châtelet,Douai,59,7.9,16.3,9.1,15e/134,oui
PSI,Arts et Métiers,Jean-Perrin,Marseille,13,7.5,15,4.4,44e/134,oui
PSI,Arts et Métiers,Prytanée National Militaire,La Flèche,72,7.4,15.9,3.2,55e/134,oui
PSI,Arts et Métiers,Chateaubriand,Rennes,35,6.9,17.6,6.6,32e/134,oui
PSI,Arts et Métiers,Lazaristes,Lyon,69,6.5,18.2,2.7,66e/134,oui
PSI,Arts et Métiers,Bellevue,Toulouse,31,6.4,16.9,3.8,50e/134,oui
PSI,Arts et Métiers,La Fayette,Clermont-Ferrand,63,6.1,15,6,35e/134,oui
PSI,Arts et Métiers,Berthollet,Annecy,74,5.9,16,4.2,45e/134,oui
PSI,Arts et Métiers,Kléber,Strasbourg,67,5.9,16.8,5.4,40e/134,oui
PSI,Arts et Métiers,Jacques-Decour,Paris,75,5.7,15.5,4.6,43e/134,oui
PSI,Arts et Métiers,Lalande,Bourg-en-Bresse,01,5.6,14.5,,,oui
PSI,Arts et Métiers,Janson-de-Sailly,Paris,75,5.5,16.9,10,11e/134,oui
PSI,Arts et Métiers,Clemenceau,Nantes,44,5.4,17.1,4.9,41e/134,oui
PSI,Arts et Métiers,Fabert,Metz,57,5.4,15.8,6.9,30e/134,oui
PSI,Arts et Métiers,Montaigne,Bordeaux,33,5.4,17.2,7.7,26e/134,oui
PSI,Arts et Métiers,Henri-Poincaré,Nancy,54,5.3,16.9,8.2,22e/134,oui
PSI,Arts et Métiers,Thiers,Marseille,13,5.3,17.2,9.9,12e/134,oui
PSI,Arts et Métiers,Saliège,Toulouse,31,5,15.6,4.9,41e/134,oui
PSI,Arts et Métiers,Condorcet,Paris,75,4.8,16.6,7.4,27e/134,oui
PSI,Arts et Métiers,Vauban,Brest,29,4.8,13.9,3.4,52e/134,oui
PSI,Arts et Métiers,Leconte-de-Lisle,St-Denis-de-La Réunion,974,0,15.7,1.6,81e/134,oui
PSI,Arts et Métiers,Victor-Hugo,Caen,14,4.4,15,2.6,68e/134,oui
PSI,Arts et Métiers,Gay-Lussac,Limoges,87,0,16.4,8.6,17e/134,oui
PSI,Arts et Métiers,Pierre-Gilles-de-Gennes (ex-ENCPB),Paris,75,4.3,15,3.1,57e/134,oui
PSI,Arts et Métiers,Robespierre,Arras,62,4.3,15.1,2.2,72e/134,oui
PSI,Arts et Métiers,Claude-Bernard,Paris,75,4.1,14.6,3.1,57e/134,oui
PSI,Arts et Métiers,Etienne-Mimard,St-Etienne,42,3.8,13.9,1.8,80e/134,oui
PSI,Arts et Métiers,Champollion,Grenoble,38,3.6,16.9,4.2,45e/134,oui
PSI,Arts et Métiers,Le Parc,Lyon,69,3.6,18.1,4.1,48e/134,oui
PSI,Arts et Métiers,Saint-Louis,Paris,75,3.6,17.9,6.2,33e/134,oui
PSI,Arts et Métiers,Descartes,Tours,37,3.5,17.1,7.3,28e/134,oui
PSI,Arts et Métiers,Jean-Bart,Dunkerque,59,3.4,15.4,3.2,55e/134,oui
PSI,Arts et Métiers,Joliot Curie,Rennes,35,2.9,15.7,9.9,12e/134,oui
PSI,Arts et Métiers,Lakanal,Sceaux,92,11.9,17.1,7.3,28e/134,oui
PSI,Arts et Métiers,Dupuy-de-Lôme,Lorient,56,2.7,15.1,3.9,49e/134,oui
PSI,Arts et Métiers,Blaise-Pascal,Clermont-Ferrand,63,2.6,16.2,5.7,37e/134,oui
PSI,Arts et Métiers,Jean-Perrin,Lyon,69,2.6,15.3,1.5,82e/134,oui
PSI,Arts et Métiers,Les Eucalyptus,Nice,06,2.6,14.4,1,88e/134,oui
PSI,Arts et Métiers,Montesquieu,Le Mans,72,2.6,15.5,2.8,62e/134,oui
PSI,Arts et Métiers,Victor-Hugo,Besançon,25,2.6,15.8,5.8,36e/134,oui
PSI,Arts et Métiers,Hoche,Versailles,78,2.5,17.7,1.9,77e/134,oui
PSI,Arts et Métiers,Louis-Barthou,Pau,64,2.5,15.1,3.1,57e/134,oui
PSI,Arts et Métiers,Dumont-d'Urville,Toulon,83,2.4,14.8,0.6,95e/134,oui
PSI,Arts et Métiers,Gustave-Eiffel,Bordeaux,33,2.4,16,3.1,57e/134,oui
PSI,Arts et Métiers,Daudet,Nîmes,30,2.3,15.4,1.5,82e/134,oui
PSI,Arts et Métiers,César-Baggio,Lille,59,2.2,14.6,5.6,38e/134,oui
PSI,Arts et Métiers,Franklin-Roosevelt,Reims,51,2.1,14.6,0.9,89e/134,oui
PSI,Arts et Métiers,Paul-Valéry,Paris,75,2.1,15.1,2,75e/134,oui
PSI,Arts et Métiers,La Martinière-Monplaisir,Lyon,69,1.5,16.5,3.3,54e/134,oui
PSI,Arts et Métiers,Henri-Loritz,Nancy,54,1.4,15.1,2.8,62e/134,oui
PSI,Arts et Métiers,Abulcasis,Rabat,,0,,,,unknown
PSI,Arts et Métiers,Aristide-Briand,Evreux,27,0,14.2,2.1,74e/134,oui
PSI,Arts et Métiers,Arsonval,St-Maur-des-Fossés,94,0,15.2,2,75e/134,oui
PSI,Arts et Métiers,Assomption,Rennes,35,0,14.8,2.8,62e/134,oui
PSI,Arts et Métiers,Baimbridge,Pointe-à-Pitre,97,,14.9,0.7,93e/134,oui
PSI,Arts et Métiers,Brizeux,Quimper,29,0,14.7,0,99e/134,oui
PSI,Arts et Métiers,Camille-Vernet,Valence,26,0,15,0,99e/134,oui
PSI,Arts et Métiers,Chrestien-de-Troyes,Troyes,10,0,14.9,0,99e/134,oui
PSI,Arts et Métiers,CIV-Valbonne,Sophia-Antipolis,06,0,15.7,5.5,39e/134,oui
PSI,Arts et Métiers,Cormontaigne,Metz,57,0,13.7,1.9,77e/134,oui
PSI,Arts et Métiers,Couffignal,Strasbourg,67,0,14.6,0,99e/134,oui
PSI,Arts et Métiers,Déodat-de-Séverac,Toulouse,31,0,16.4,2.2,72e/134,oui
PSI,Arts et Métiers,Errazi,El Jadida,,,,0,99e/134,unknown
PSI,Arts et Métiers,François-1er,Fontainebleau,77,0,16.3,2.8,62e/134,oui
PSI,Arts et Métiers,Frédéric-Mistral,Avignon,84,8.3,13.4,0,99e/134,oui
PSI,Arts et Métiers,Gustave-Eiffel,Dijon,21,0,14.7,0,99e/134,oui
PSI,Arts et Métiers,Henri-Bergson,Angers,49,0,15.9,0.5,98e/134,oui
PSI,Arts et Métiers,Ibn Al Ghazi,Rabat,,0,,0,99e/134,unknown
PSI,Arts et Métiers,Ibn-Timiya,Marrakech,,0,,0,99e/134,unknown
PSI,Arts et Métiers,IPEST,Tunis,,0,,0,99e/134,unknown
PSI,Arts et Métiers,Jean-Dautet,La Rochelle,17,0,14.7,2.3,71e/134,oui
PSI,Arts et Métiers,Jean-Jaurès,Argenteuil,95,0,12.7,0,99e/134,oui
PSI,Arts et Métiers,Jean-Jaurès - Condorcet,Montreuil,93,,,0.8,91e/134,oui
PSI,Arts et Métiers,Jules-Ferry,Versailles,78,0,15.7,0.8,91e/134,oui
PSI,Arts et Métiers,Jules-Garnier,Nouméa,983,0,,3.8,50e/134,oui
PSI,Arts et Métiers,L'Essouriau,Les Ulis,91,8.5,14,1.4,84e/134,oui
PSI,Arts et Métiers,La Résidence,Casablanca,,,,0,99e/134,unknown
PSI,Arts et Métiers,Laetitia-Bonaparte,Ajaccio,20,0,15.6,,,oui
PSI,Panier large,Ste-Geneviève,Versailles,78,97.4,18.5,94.8,1e/134,oui
PSI,Panier large,Hoche,Versailles,78,95,17.7,93.2,3e/134,oui
PSI,Panier large,IPEST,Tunis,,94.7,,86,4e/134,unknown
PSI,Panier large,Pierre-de-Fermat,Toulouse,31,93.5,18,94.7,2e/134,oui
PSI,Panier large,Michelet,Vanves,92,89.7,16.9,71.3,10e/134,oui
PSI,Panier large,Lakanal,Sceaux,92,86.1,17.1,84.8,6e/134,oui
PSI,Panier large,Stanislas,Paris,75,81.7,17.6,85.3,5e/134,oui
PSI,Panier large,Lazaristes,Lyon,69,80.4,18.2,80.7,7e/134,oui
PSI,Panier large,Le Parc,Lyon,69,75,18.1,74.6,9e/134,oui
PSI,Panier large,Louis-le-Grand,Paris,75,71.4,18.2,76.8,8e/134,oui
PSI,Panier large,Champollion,Grenoble,38,71.1,16.9,66.6,14e/134,oui
PSI,Panier large,Saint-Louis,Paris,75,70.5,17.9,64.8,15e/134,oui
PSI,Panier large,Bellevue,Toulouse,31,68.1,16.9,62.9,16e/134,oui
PSI,Panier large,Berthollet,Annecy,74,67.6,16,57.1,20e/134,oui
PSI,Panier large,Blaise-Pascal,Orsay,91,66,17.3,66.7,13e/134,oui
PSI,Panier large,Chateaubriand,Rennes,35,62.5,17.6,55.7,22e/134,oui
PSI,Panier large,Fénelon-Ste-Marie,Paris,75,61.5,16,56.6,21e/134,oui
PSI,Panier large,Marcelin-Berthelot,St-Maur-des-Fossés,94,60,16.8,54.5,25e/134,oui
PSI,Panier large,Clemenceau,Nantes,44,59.8,17.1,59.4,19e/134,oui
PSI,Panier large,Condorcet,Paris,75,59.5,16.6,67.2,12e/134,oui
PSI,Panier large,La Martinière-Monplaisir,Lyon,69,59.1,16.5,54.6,24e/134,oui
PSI,Panier large,Janson-de-Sailly,Paris,75,58.2,16.9,55.5,23e/134,oui
PSI,Panier large,Sainte-Marie,Antony,92,54.8,16.2,42.3,34e/134,oui
PSI,Panier large,Chaptal,Paris,75,54.7,16.4,51.7,28e/134,oui
PSI,Panier large,Descartes,Tours,37,52.3,17.1,48.3,30e/134,oui
PSI,Panier large,Carnot,Dijon,21,51.1,16,43.2,32e/134,oui
PSI,Panier large,Thiers,Marseille,13,50,17.2,61.3,18e/134,oui
PSI,Panier large,Montaigne,Bordeaux,33,49.5,17.2,61.6,17e/134,oui
PSI,Panier large,Saint-Stanislas,Nantes,44,46.7,15.9,30.8,49e/134,oui
PSI,Panier large,Corneille,Rouen,76,46,16.8,53.4,27e/134,oui
PSI,Panier large,Wallon,Valenciennes,59,46,16.9,40,35e/134,oui
PSI,Panier large,Jeanne-d'Albret,St-Germain-en-Laye,78,45.5,15.6,34.8,44e/134,oui
PSI,Panier large,Faidherbe,Lille,59,43.8,17.5,69.4,11e/134,oui
PSI,Panier large,Camille-Vernet,Valence,26,43.5,15,27.4,58e/134,oui
PSI,Panier large,Louis-Pasteur,Neuilly-sur-Seine,92,42.2,17.1,54.2,26e/134,oui
PSI,Panier large,François-1er,Fontainebleau,77,41.2,16.3,29,53e/134,oui
PSI,Panier large,Gay-Lussac,Limoges,87,40.4,16.4,34.9,43e/134,oui
PSI,Panier large,Joffre,Montpellier,34,40.2,17.1,42.6,33e/134,oui
PSI,Panier large,Déodat-de-Séverac,Toulouse,31,40,16.4,50,29e/134,oui
PSI,Panier large,Jean-Perrin,Marseille,13,40,15,38.5,36e/134,oui
PSI,Panier large,Jean-Baptiste-Say,Paris,75,39,16.5,43.8,31e/134,oui
PSI,Panier large,Kléber,Strasbourg,67,37.5,16.8,35.3,41e/134,oui
PSI,Panier large,Blaise-Pascal,Clermont-Ferrand,63,36.8,16.2,28,55e/134,oui
PSI,Panier large,Jules-Garnier,Nouméa,983,34.8,,36.5,39e/134,oui
PSI,Panier large,Arsonval,St-Maur-des-Fossés,94,34.3,15.2,22.5,66e/134,oui
PSI,Panier large,Stanislas,Cannes,06,34.3,16,27.6,56e/134,oui
PSI,Panier large,Jacques-Decour,Paris,75,34.1,15.5,26.6,61e/134,oui
PSI,Panier large,Cézanne,Aix-en-Provence,13,34,16.4,29.3,51e/134,oui
PSI,Panier large,Pierre-Gilles-de-Gennes (ex-ENCPB),Paris,75,34,15,19.2,75e/134,oui
PSI,Panier large,Henri-Loritz,Nancy,54,33.8,15.1,34.2,45e/134,oui
PSI,Panier large,Lalande,Bourg-en-Bresse,01,33.3,14.5,,,oui
PSI,Panier large,Joliot Curie,Rennes,35,32.4,15.7,36.6,38e/134,oui
PSI,Panier large,Gustave-Eiffel,Bordeaux,33,32.1,16,29.3,51e/134,oui
PSI,Panier large,Albert-Châtelet,Douai,59,31.6,16.3,23.7,63e/134,oui
PSI,Panier large,Etienne-Mimard,St-Etienne,42,30.8,13.9,18.5,77e/134,oui
PSI,Panier large,Henri-Bergson,Angers,49,30.8,15.9,14.8,89e/134,oui
PSI,Panier large,Jean-Perrin,Lyon,69,30.8,15.3,22.7,65e/134,oui
PSI,Panier large,Buffon,Paris,75,29.5,16,30,50e/134,oui
PSI,Panier large,Masséna,Nice,06,29.2,17.1,31.9,47e/134,oui
PSI,Panier large,Victor-Hugo,Besançon,25,28.9,15.8,32.6,46e/134,oui
PSI,Panier large,Moissan,Meaux,77,27.6,14.7,27,59e/134,oui
PSI,Panier large,Saliège,Toulouse,31,27.5,15.6,35,42e/134,oui
PSI,Panier large,Daudet,Nîmes,30,27.3,15.4,18.6,76e/134,oui
PSI,Panier large,Claude-Bernard,Paris,75,27,14.6,21.8,70e/134,oui
PSI,Panier large,Fabert,Metz,57,27,15.8,37.1,37e/134,oui
PSI,Panier large,Dumont-d'Urville,Toulon,83,26.8,14.8,22.4,67e/134,oui
PSI,Panier large,César-Baggio,Lille,59,26.7,14.6,27,59e/134,oui
PSI,Panier large,L'Essouriau,Les Ulis,91,25.9,14,20.7,73e/134,oui
PSI,Panier large,La Fayette,Clermont-Ferrand,63,24.2,15,19.5,74e/134,oui
PSI,Panier large,Jean-Bart,Dunkerque,59,24.1,15.4,12.3,100e/134,oui
PSI,Panier large,Vaugelas,Chambéry,73,24.1,15.2,21.6,72e/134,oui
PSI,Panier large,Vauban,Brest,29,23.8,13.9,18,78e/134,oui
PSI,Panier large,Henri-Poincaré,Nancy,54,23.7,16.9,35.4,40e/134,oui
PSI,Panier large,Montesquieu,Le Mans,72,23.7,15.5,27.6,57e/134,oui
PSI,Panier large,Leconte-de-Lisle,St-Denis-de-La Réunion,974,22.7,15.7,22,69e/134,oui
PSI,Panier large,Victor-Hugo,Caen,14,22.2,15,16.7,83e/134,oui
PSI,Panier large,Robespierre,Arras,62,21.7,15.1,14.8,89e/134,oui
PSI,Panier large,Les Eucalyptus,Nice,06,21.1,14.4,14,94e/134,oui
PSI,Panier large,Jules-Ferry,Versailles,78,20.6,15.7,21.7,71e/134,oui
PSI,Panier large,Raspail,Paris,75,20,14.6,17.5,80e/134,oui
PSI,Panier large,François-Arago,Perpignan,66,19.6,15,28.6,54e/134,oui
PSI,Panier large,Baimbridge,Pointe-à-Pitre,97,19.2,14.9,13.8,96e/134,oui
PSI,Panier large,Jean-Jaurès,Argenteuil,95,19,12.7,17.9,79e/134,oui
PSI,Panier large,Parc-des-Loges,Evry,91,17.2,13.9,14.4,92e/134,oui
PSI,Panier large,CIV-Valbonne,Sophia-Antipolis,06,16.3,15.7,31,48e/134,oui
PSI,Panier large,Dupuy-de-Lôme,Lorient,56,16.2,15.1,23,64e/134,oui
PSI,Panier large,Gustave-Eiffel,Dijon,21,16.2,14.7,11.8,102e/134,oui
PSI,Panier large,Schweitzer,Le Raincy,93,16.1,15.6,15,87e/134,oui
PSI,Panier large,Pothier,Orléans,45,15.3,15.4,24,62e/134,oui
PSI,Panier large,Louis-Barthou,Pau,64,15,15.1,12.8,98e/134,oui
PSI,Panier large,Prytanée National Militaire,La Flèche,72,14.8,15.9,5.2,114e/134,oui
PSI,Panier large,Louis-Thuillier,Amiens,80,14.7,15.5,11.6,104e/134,oui
PSI,Panier large,Camille-Guérin,Poitiers,86,14.6,15.4,15.4,86e/134,oui
PSI,Panier large,Couffignal,Strasbourg,67,13.8,14.6,15.6,84e/134,oui
PSI,Panier large,Jean-Jaurès - Condorcet,Montreuil,93,13.8,,11.7,103e/134,oui
PSI,Panier large,Assomption,Rennes,35,13.6,14.8,15.6,84e/134,oui
PSI,Panier large,Chrestien-de-Troyes,Troyes,10,13.3,14.9,14.5,91e/134,oui
PSI,Panier large,Sainte-Anne,Brest,29,13.3,14.2,8,110e/134,oui
PSI,Panier large,St-Joseph-Pierre-Rouge,Montpellier,34,13.3,,6.6,112e/134,oui
PSI,Panier large,Léon-Gontran-Damas,Cayenne,,12.5,16.2,8.3,109e/134,oui
PSI,Polytechnique,Pierre-de-Fermat,Toulouse,31,21.7,18,18.1,2e/134,oui
PSI,Polytechnique,Stanislas,Paris,75,14,17.6,13,5e/134,oui
PSI,Polytechnique,Louis-le-Grand,Paris,75,11.9,18.2,8.2,6e/134,oui
PSI,Polytechnique,Lazaristes,Lyon,69,10.9,18.2,13.5,3e/134,oui
PSI,Polytechnique,Ste-Geneviève,Versailles,78,10.3,18.5,13.3,4e/134,oui
PSI,Polytechnique,Hoche,Versailles,78,10,17.7,18.4,1e/134,oui
PSI,Polytechnique,Lakanal,Sceaux,92,8.3,17.1,3.7,9e/134,oui
PSI,Polytechnique,Le Parc,Lyon,69,4.8,18.1,3.8,7e/134,oui
PSI,Polytechnique,Michelet,Vanves,92,2.6,16.9,1,13e/134,oui
PSI,Polytechnique,Thiers,Marseille,13,2.6,17.2,0.5,17e/134,oui
PSI,Polytechnique,Saint-Louis,Paris,75,1.8,17.9,1.8,10e/134,oui
PSI,Polytechnique,Henri-Loritz,Nancy,54,1.4,15.1,0.3,26e/134,oui
PSI,Polytechnique,Champollion,Grenoble,38,1.2,16.9,0.7,15e/134,oui
PSI,Polytechnique,Gustave-Eiffel,Bordeaux,33,1.2,16,0.2,29e/134,oui
PSI,Polytechnique,Clemenceau,Nantes,44,1.1,17.1,0.4,24e/134,oui
PSI,Polytechnique,Janson-de-Sailly,Paris,75,1.1,16.9,0.5,17e/134,oui
PSI,Polytechnique,Abulcasis,Rabat,,0,,,,unknown
PSI,Polytechnique,Albert-Châtelet,Douai,59,0,16.3,0,33e/134,oui
PSI,Polytechnique,Aristide-Briand,Evreux,27,0,14.2,0,33e/134,oui
PSI,Polytechnique,Arsonval,St-Maur-des-Fossés,94,0,15.2,0,33e/134,oui
PSI,Polytechnique,Assomption,Rennes,35,0,14.8,0,33e/134,oui
PSI,Polytechnique,Baimbridge,Pointe-à-Pitre,97,0,14.9,0,33e/134,oui
PSI,Polytechnique,Bellevue,Toulouse,31,0,16.9,0.4,24e/134,oui
PSI,Polytechnique,Berthollet,Annecy,74,0,16,0,33e/134,oui
PSI,Polytechnique,Blaise-Pascal,Clermont-Ferrand,63,0,16.2,0,33e/134,oui
PSI,Polytechnique,Blaise-Pascal,Orsay,91,0,17.3,0.9,14e/134,oui
PSI,Polytechnique,Brizeux,Quimper,29,0,14.7,0,33e/134,oui
PSI,Polytechnique,Buffon,Paris,75,0,16,0,33e/134,oui
PSI,Polytechnique,Camille-Guérin,Poitiers,86,0,15.4,0,33e/134,oui
PSI,Polytechnique,Camille-Vernet,Valence,26,0,15,0,33e/134,oui
PSI,Polytechnique,Carnot,Dijon,21,0,16,0,33e/134,oui
PSI,Polytechnique,César-Baggio,Lille,59,0,14.6,0,33e/134,oui
PSI,Polytechnique,Cézanne,Aix-en-Provence,13,0,16.4,0,33e/134,oui
PSI,Polytechnique,Chaptal,Paris,75,0,16.4,0.2,29e/134,oui
PSI,Polytechnique,Chateaubriand,Rennes,35,0,17.6,0.3,26e/134,oui
PSI,Polytechnique,Chrestien-de-Troyes,Troyes,10,0,14.9,0,33e/134,oui
PSI,Polytechnique,CIV-Valbonne,Sophia-Antipolis,06,0,15.7,0,33e/134,oui
PSI,Polytechnique,Claude-Bernard,Paris,75,0,14.6,0,33e/134,oui
PSI,Polytechnique,Condorcet,Paris,75,0,16.6,1.1,12e/134,oui
PSI,Polytechnique,Cormontaigne,Metz,57,0,13.7,0,33e/134,oui
PSI,Polytechnique,Corneille,Rouen,76,0,16.8,0.5,17e/134,oui
PSI,Polytechnique,Couffignal,Strasbourg,67,0,14.6,0,33e/134,oui
PSI,Polytechnique,Daudet,Nîmes,30,0,15.4,0,33e/134,oui
PSI,Polytechnique,Déodat-de-Séverac,Toulouse,31,0,16.4,0,33e/134,oui
PSI,Polytechnique,Descartes,Tours,37,0,17.1,0.5,17e/134,oui
PSI,Polytechnique,Dumont-d'Urville,Toulon,83,0,14.8,0,33e/134,oui
PSI,Polytechnique,Dupuy-de-Lôme,Lorient,56,0,15.1,0,33e/134,oui
PSI,Polytechnique,Errazi,El Jadida,,0,,0,33e/134,unknown
PSI,Polytechnique,Etienne-Mimard,St-Etienne,42,0,13.9,0,33e/134,oui
PSI,Polytechnique,Fabert,Metz,57,0,15.8,0.5,17e/134,oui
PSI,Polytechnique,Faidherbe,Lille,59,0,17.5,0.5,17e/134,oui
PSI,Polytechnique,Fénelon-Ste-Marie,Paris,75,0,16,0,33e/134,oui
PSI,Polytechnique,François-1er,Fontainebleau,77,0,16.3,0,33e/134,oui
PSI,Polytechnique,François-Arago,Perpignan,66,0,15,0,33e/134,oui
PSI,Polytechnique,Franklin-Roosevelt,Reims,51,0,14.6,0,33e/134,oui
PSI,Polytechnique,Frédéric-Mistral,Avignon,84,0,13.4,0,33e/134,oui
PSI,Polytechnique,Gay-Lussac,Limoges,87,0,16.4,0,33e/134,oui
PSI,Polytechnique,Gustave-Eiffel,Dijon,21,0,14.7,0,33e/134,oui
PSI,Polytechnique,Henri-Bergson,Angers,49,0,15.9,0,33e/134,oui
PSI,Polytechnique,Henri-Poincaré,Nancy,54,0,16.9,0,33e/134,oui
PSI,Polytechnique,Ibn Al Ghazi,Rabat,,0,,0,33e/134,unknown
PSI,Polytechnique,Ibn-Timiya,Marrakech,,0,,0.2,29e/134,unknown
PSI,Polytechnique,IPEST,Tunis,,0,,1.2,11e/134,unknown
PSI,Polytechnique,Jacques-Decour,Paris,75,0,15.5,0,33e/134,oui
PSI,Polytechnique,Jean-Baptiste-Say,Paris,75,0,16.5,0,33e/134,oui
PSI,Polytechnique,Jean-Bart,Dunkerque,59,0,15.4,0,33e/134,oui
PSI,Polytechnique,Jean-Dautet,La Rochelle,17,0,14.7,0,33e/134,oui
PSI,Polytechnique,Jean-Jaurès,Argenteuil,95,0,12.7,0,33e/134,oui
PSI,Polytechnique,Jean-Jaurès - Condorcet,Montreuil,93,0,,0,33e/134,oui
PSI,Polytechnique,Jean-Perrin,Lyon,69,0,15.3,0,33e/134,oui
PSI,Polytechnique,Jean-Perrin,Marseille,13,0,15,0,33e/134,oui
PSI,Polytechnique,Jeanne-d'Albret,St-Germain-en-Laye,78,0,15.6,0,33e/134,oui
PSI,Polytechnique,Joffre,Montpellier,34,0,17.1,0.2,29e/134,oui
PSI,Polytechnique,Joliot Curie,Rennes,35,0,15.7,0,33e/134,oui
PSI,Polytechnique,Jules-Ferry,Versailles,78,0,15.7,0,33e/134,oui
PSI,Polytechnique,Jules-Garnier,Nouméa,983,0,,3.8,7e/134,oui
PSI,Polytechnique,Kléber,Strasbourg,67,0,16.8,0,33e/134,oui
PSI,Polytechnique,L'Essouriau,Les Ulis,91,0,14,0,33e/134,oui
PSI,Polytechnique,La Fayette,Clermont-Ferrand,63,0,15,0,33e/134,oui
PSI,Polytechnique,La Martinière-Monplaisir,Lyon,69,0,16.5,0.3,26e/134,oui
PSI,Polytechnique,La Résidence,Casablanca,,0,,0,33e/134,unknown
PSI,Polytechnique,Laetitia-Bonaparte,Ajaccio,20,0,15.6,,,oui
PSI,Polytechnique,Lalande,Bourg-en-Bresse,01,0,14.5,,,oui
PSI,Polytechnique,Lapérouse,Albi,81,0,15.3,0,33e/134,oui
PSI,Polytechnique,Leconte-de-Lisle,St-Denis-de-La Réunion,974,0,15.7,0,33e/134,oui
PSI,Polytechnique,Léon-Gontran-Damas,Cayenne,,0,16.2,0,33e/134,oui
PSI,Polytechnique,Les Eucalyptus,Nice,06,0,14.4,0,33e/134,oui
PSI,Polytechnique,Louis-Barthou,Pau,64,0,15.1,0,33e/134,oui
PSI,Polytechnique,Louis-Pasteur,Neuilly-sur-Seine,92,0,17.1,0,33e/134,oui
PSI,Polytechnique,Louis-Thuillier,Amiens,80,0,15.5,0,33e/134,oui
PSI,Polytechnique,Marcelin-Berthelot,St-Maur-des-Fossés,94,0,16.8,0.7,15e/134,oui
PSI,Polytechnique,Masséna,Nice,06,0,17.1,0,33e/134,oui
PSI,Polytechnique,Mohamed-V,Casablanca,,0,,0,33e/134,unknown
PSI,Polytechnique,Moissan,Meaux,77,0,14.7,0,33e/134,oui
PSI,Polytechnique,Montaigne,Bordeaux,33,0,17.2,0.5,17e/134,oui
PSI,Polytechnique,Montesquieu,Le Mans,72,0,15.5,0,33e/134,oui
PSI,Polytechnique,Moulay Idriss,Fès,,0,,,,unknown
PSI,Polytechnique,Moulay Youssef,Rabat,,0,,0,33e/134,unknown
PSI,Polytechnique,Omar Ibn Al-Khattab,Méknès,,0,,,,unknown
PSI,Polytechnique,ORT,Strasbourg,67,0,14.6,0,33e/134,oui
